Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,Adjusted,Cost,PlayerId
"Austin Slater","SFG","OF",745.4299926757812,276.107,-0.6801179300742682,-14.728950228624829,-12.972045072456154,-1.339820578869017,-8.6663364851848,-38.38727029520908,12.77060137079154,-24.616668924417528,-33.73593322843804,,"16153"
"Yasmani Grandal","PIT","C",582.8499755859375,299.647,-5.191529012280199,-13.929338403124964,-15.527203941802327,-4.043203124503941,-9.127593197217244,-47.818867678928676,22.117745166372163,-24.701122512556516,-33.850451404363,,"11368"
"Jurickson Profar",,"OF",672.8900146484375,379.509,-4.055517445254736,-11.730697210749014,-11.569175630971005,-3.049296281594298,-8.099821682497922,-38.50450825106697,12.77060137079154,-24.733906880275434,-33.89490666165586,,"10815"
"Ji Hwan Bae","PIT","2B/OF",500.7900085449219,319.9,-1.524098012251577,-15.548961031570078,-12.362326278828082,2.2991484613924142,-10.644351633471322,-37.78058849472865,11.93962418498594,-24.840964309742706,-34.0400754083245,,"23818"
"Cavan Biggio","TOR","1B/2B/OF",452.6000061035156,350.198,-4.931188887184955,-12.014812540245316,-11.500256770091443,-2.2661539925245044,-7.32901849700834,-38.04143068705456,11.93962418498594,-25.101806502068612,-34.39377467353832,,"19252"
"Adalberto Mondesi","BOS","SS",579.4299926757812,235.092,-4.692297771878965,-16.842214285524573,-13.47647866547396,4.8296054550918575,-8.478914475467136,-38.66029974325278,12.523778086147336,-25.13652165710544,-34.440848058096314,,"13769"
"Mike Tauchman","CHC","OF",643.1699829101562,350.572,-2.7991607068068443,-13.244319881222703,-11.834947965734685,-2.0288606405829737,-9.019509116655586,-38.92679831100279,12.77060137079154,-25.156196940211252,-34.46752753473829,,"15274"
"Carson Kelly","DET","C",689.4299926757812,255.168,-4.393203637101949,-14.898859045602277,-16.486118345560218,-3.841133063193513,-8.96195171916854,-48.5812658106265,22.117745166372163,-25.463520644254334,-34.884255240227795,,"13620"
"Jonny Deluca","TBR","OF",551.5499877929688,300.439,-3.6978053999107083,-12.510046670120671,-13.956010266574939,-2.034982864026387,-7.135323171454877,-39.334168372087575,12.77060137079154,-25.563567001296036,-35.019917046538474,,"26365"
"Luke Maile","CIN","C",723.8699951171875,204.467,-2.8722887416558467,-15.66757421918754,-17.487496963747148,-3.7131579699901285,-8.953359221972262,-48.693877116552926,22.117745166372163,-25.576131950180763,-35.03695498487332,,"13355"
"Gavin Sheets","CHW","1B/OF",681.7899780273438,317.91,-3.700411858361248,-11.942721266844291,-13.667682376897082,-3.9288228530115483,-6.1667075445303565,-39.40634589964453,12.77060137079154,-25.635744528852992,-35.11778901362402,,"19901"
"Elvis Andrus",,"2B/SS",696.1500244140625,298.732,-1.7079817785625502,-13.699215816383168,-13.511660340669188,-1.3067044578881457,-8.953441936259466,-39.17900432976251,12.523778086147336,-25.65522624361518,-35.144206013630985,,"8709"
"Will Brennan","CLE","OF",642.5499877929688,310.578,0.10987216237571931,-13.828831975751447,-13.9162559007331,-1.3513855780568098,-10.576821046455423,-39.56342233862106,12.77060137079154,-25.792820967829513,-35.330783010312196,,"25660"
"Ivan Herrera","STL","C",439.6600036621094,182.525,-1.2481759920008093,-16.888535946203785,-17.528948204153096,-3.500512542551338,-9.814870614506624,-48.98104329941565,22.117745166372163,-25.863298133043493,-35.42634930397143,,"20599"
"Aaron Hicks","LAA","OF",614,373.264,-6.610534179954222,-12.781719945597274,-10.93613210893325,-1.8888132005981761,-7.43776429186764,-39.654963726950555,12.77060137079154,-25.884362356159023,-35.454912168636184,,"5297"
"Darell Hernaiz","OAK","SS",999,365.093,-2.412768528607497,-13.396554266140685,-13.122048783923127,-1.285550773031491,-9.332885653157238,-39.54980800486003,12.523778086147336,-26.026029918712698,-35.64701189120431,,"sa3011309"
"Martin Maldonado","CHW","C",657.1099853515625,260.045,-6.4806540908011145,-14.695269778222887,-16.570112205729192,-3.935868465861704,-7.493842131424383,-49.17574667203928,22.117745166372163,-26.058001505667118,-35.69036502634192,,"6887"
"Dominic Fletcher","CHW","OF",620.0900268554688,384.172,-4.410136970242439,-12.355637476924443,-12.289127745776385,-2.84990380126526,-8.17991333947816,-40.08471933368668,12.77060137079154,-26.31411796289514,-36.03765624454152,,"26149"
"Paul DeJong","CHW","SS",594.6199951171875,355.217,-7.507736722062224,-11.18801670854702,-12.81983914401695,-2.836331793509544,-5.504346705035773,-39.85627107317151,12.523778086147336,-26.332492987024175,-36.06257258370726,,"18015"
"Jose Caballero","TBR","2B/SS",393.4700012207031,289.466,-4.29158577237138,-15.194984100933802,-13.12278590852298,1.3662862747644198,-8.617107290721902,-39.86017679778564,12.523778086147336,-26.3363987116383,-36.06786870514308,,"23401"
"Luis Urias","SEA","2B",550.1500244140625,352.793,-5.794110678913343,-11.539049637866173,-12.311321606011132,-3.4045260068885215,-6.365246794938662,-39.414254724617834,11.93962418498594,-26.4746305396319,-36.25530960783802,,"16622"
"Jose Azocar","SDP","OF",705.0900268554688,290.773,-2.5821301647874924,-15.450013838587774,-13.655874648058418,0.9466702470041949,-9.613928979016984,-40.35527738344647,12.77060137079154,-26.584676012654935,-36.404530110093745,,"18821"
"Max Stassi","CHW","C",627.7000122070312,209.56,-3.7565950220399116,-16.126217913013164,-17.38259234377267,-4.042555643320364,-8.627957790072148,-49.93591871221826,22.117745166372163,-26.8181735458461,-36.72115030555571,,"10059"
"Jo Adell","LAA","OF",567.9099731445312,268.357,-4.2750105452236715,-13.243642859674935,-14.166346024095214,-2.4303889712446796,-6.572633537475992,-40.688021937714495,12.77060137079154,-26.917420566922953,-36.85572822071784,,"20220"
"Isiah Kiner-Falefa","TOR","3B/OF",529.5999755859375,353.363,-1.7115069500950753,-14.647549085982238,-11.996284395622709,0.8199297502374663,-10.770690855105862,-38.30610153656842,10.379521535884653,-26.926580000683767,-36.86814831641665,,"16512"
"Adam Frazier","KCR","2B",596.8900146484375,336.287,-1.283690308186428,-14.152458151101994,-12.761206834036289,-1.5687741499475338,-10.355280249774582,-40.121409693046836,11.93962418498594,-27.18178550806089,-37.214204296213914,,"15223"
"Omar Narvaez","NYM","C",723.1699829101562,232.502,-3.398753490419182,-15.910178362016653,-17.354699503130046,-4.055279430566983,-9.603185665636547,-50.322096451769404,22.117745166372163,-27.204351285397237,-37.244803252585484,,"13338"
"Sean Bouchard","COL","OF",601.9099731445312,229.516,-0.9035890822545867,-14.519996909646947,-14.980851537883172,-2.558049839871017,-8.156164060943624,-41.11865143059934,12.77060137079154,-27.34805005980781,-37.4396572770358,,"21270"
"Taylor Walls","TBR","2B/3B/SS",521.3800048828125,347.637,-6.883991958557774,-13.800027287501063,-12.162974135687003,0.13153700234313012,-8.226307489511266,-40.94176386891397,12.523778086147336,-27.417985782766632,-37.53448938070032,,"22458"
"Gio Urshela","DET","1B/3B",579.8300170898438,290.488,0.2876726434406992,-12.748289126317076,-14.298798386782423,-3.5618340962520683,-8.599401049489854,-38.92065001540072,10.379521535884653,-27.541128479516072,-37.70146958036948,,"10681"
"Lawrence Butler","OAK","OF",635,320.08,-4.8355735806376146,-13.077053862296802,-14.066799865012385,-1.9450103997203032,-7.584557190540293,-41.5089948982074,12.77060137079154,-27.738393527415855,-37.96895890743107,,"22542"
"Andrew Knizner","TEX","C",657.8099975585938,183.491,-3.215748056688742,-16.516348562396075,-18.200448111759034,-3.898317739627407,-9.086511115327216,-50.91737358579847,22.117745166372163,-27.799628419426302,-38.05199277597976,,"19514"
"Jorge Mateo","BAL","SS",527.3200073242188,216.961,-2.1511226578513587,-17.26812557857106,-14.803186195663589,2.4450797585807993,-9.559789296722562,-41.33714397022777,12.523778086147336,-27.813365884080433,-38.07062063334724,,"17273"
"Andy Ibanez","DET","2B/OF",673.469970703125,269.691,-1.1630039647931207,-13.306183959589724,-14.976246226039203,-3.468804956618076,-8.017769109590542,-40.93200821663067,11.93962418498594,-27.992384031644725,-38.313367355757535,,"18819"
"Jean Segura","CLE","3B",744.469970703125,285.605,-0.2746509957277823,-14.190690117517141,-13.806113003225652,-1.836830175910528,-9.2860121028619,-39.39429639524301,10.379521535884653,-28.01477485935835,-38.343729082283524,,"5933"
"Miguel Rojas","LAD","SS",734.02001953125,265.717,-0.23128999730712396,-14.583761476378205,-14.568528760158362,-2.3720479147945417,-10.025914650009279,-41.78154279864751,12.523778086147336,-28.257764712500173,-38.67322076361125,,"7802"
"Blake Sabol","SFG","C/OF",523.6199951171875,151.586,-1.899264216125882,-17.666948328749193,-18.727089872554284,-3.4671718041546686,-9.628340108186265,-51.3888143297703,22.117745166372163,-28.271069163398135,-38.69126145888651,,"25805"
"Riley Adams","WSN","C",738.3400268554688,192.265,-3.4760224208995365,-16.502583189111203,-18.169180407944552,-3.9960957690431407,-9.263406630772323,-51.407288417770765,22.117745166372163,-28.289543251398594,-38.71631212761841,,"19864"
"Nick Madrigal","CHC","3B",650.1099853515625,333.349,1.6667939531690454,-14.835457129797339,-13.201511731470172,-1.2631005420950323,-12.063576224792124,-39.696851674985616,10.379521535884653,-28.317330139100964,-38.75399085464976,,"20521"
"Joey Wiemer","MIL","OF",522.8300170898438,257.919,-3.4554710987880153,-14.05931776205939,-14.742376277684132,-1.940434599239891,-7.918839396057775,-42.1164391338292,12.77060137079154,-28.345837763037665,-38.792646892422994,,"27690"
"Austin Barnes","LAD","C",749.260009765625,185.833,-3.146202117207455,-17.335263182964948,-17.68771042095871,-3.2051463161632294,-10.186032991652437,-51.56035502894678,22.117745166372163,-28.442609862574614,-38.92386884004661,,"12158"
"Joey Ortiz","MIL","2B/3B/SS",441.3800048828125,306.054,-1.5504188316229537,-13.756911877976764,-14.347091494107048,-2.59398239146692,-9.71891469984402,-41.9673192950177,12.523778086147336,-28.443541208870368,-38.9251317358133,,"25493"
"Brandon Crawford",,"SS",999,288.293,-3.4912968736135026,-12.933240001459179,-14.46504688222988,-3.217880125263408,-7.917490027478933,-42.0249539100449,12.523778086147336,-28.501175823897558,-39.00328366669621,,"5343"
"Jacob Stallings","COL","C",707.8699951171875,191.103,-1.8716516560604735,-17.060109336419426,-18.289687689383186,-4.060116900844515,-10.400968147047703,-51.6825337297553,22.117745166372163,-28.56478856338314,-39.08954187137414,,"13723"
"Reese McGuire","BOS","C",722.9400024414062,246.688,-3.4341285786803204,-16.978301651664278,-17.059953249797395,-3.467642541507564,-10.95353335649923,-51.893559378148794,22.117745166372163,-28.775814211776623,-39.37569042775795,,"15674"
"Jake Bauers","MIL","1B/OF",627.1300048828125,241.339,-3.9668159205770595,-13.991508622516013,-15.072451287750958,-2.31767898952798,-7.35464915850155,-42.703103978873564,12.77060137079154,-28.93250260808202,-39.58815824267152,,"15194"
"Gabriel Arias","CLE","1B/SS",574.4000244140625,268.729,-2.3620987305850627,-13.642016273833924,-15.073326909364138,-3.0334880116235023,-8.466464996375477,-42.5773949217821,12.523778086147336,-29.05361683563476,-39.75238785947683,,"22563"
"Joey Votto",,"1B",685.5700073242188,319.524,-6.096627535855853,-11.162576279722016,-13.559352531200457,-3.960902496511299,-6.2915346608967315,-41.07099350418635,10.957028713941792,-29.113964790244555,-39.83421905025279,,"4314"
"Nicky Lopez","CHW","2B/3B",629.6799926757812,400.327,-3.8116872323586164,-16.09794705131544,-11.215381004316006,0.5270353545784436,-11.481839297550735,-42.07981923096236,11.93962418498594,-29.140195045976416,-39.86978700072891,,"19339"
"Ramon Urias","BAL","2B/3B",696.469970703125,299.348,-2.569234537705317,-13.410468320818945,-14.177723382049491,-3.6043809912630436,-8.370951040300719,-42.132758272137515,11.93962418498594,-29.19313408715158,-39.941571782929266,,"18795"
"Matt Thaiss","LAA","C",681.9099731445312,172.983,-3.35117941418822,-17.257119863621103,-18.5467284169885,-3.8508727261378515,-9.576400185441205,-52.582300606376876,22.117745166372163,-29.464555440004712,-40.309616278382464,,"19318"
"Miguel Vargas","LAD","2B",491.3399963378906,216.088,-0.6394515156336495,-14.673055900226432,-15.513208303534126,-3.0397772193308317,-8.546114450051041,-42.411607388776076,11.93962418498594,-29.471983203790135,-40.319688247835174,,"20178"
"Dominic Smith",,"1B",740.77001953125,278.693,-1.2349457689169356,-13.120872628080612,-14.811290560150033,-3.8663244059691904,-8.45269306755584,-41.48612643067261,10.957028713941792,-29.529097716730817,-40.39713492576726,,"15653"
"Tyler Black","MIL","2B/3B",999,259.218,-2.3995346548846195,-15.341526347636139,-14.521370527120622,-0.802606702580265,-9.474780055122837,-42.53981828734448,11.93962418498594,-29.600194102358536,-40.49354087578497,,"sa3017623"
"Nick Gordon","MIA","OF",605.2999877929688,232.338,-1.3542061202638944,-15.257289834362371,-15.78012810322227,-1.8744272944340403,-9.158365848659427,-43.424417200941996,12.77060137079154,-29.65381583015046,-40.56625137384659,,"16337"
"Rob Refsnyder","BOS","OF",999,234.184,-0.2502615396018325,-15.594195288110166,-15.301618060670002,-2.9329308712567963,-9.435736953827464,-43.51474271346626,12.77060137079154,-29.74414134267472,-40.688731817386085,,"13770"
"Andruw Monasterio","MIL","2B/3B",642.3200073242188,286.552,-2.237242420202607,-14.309408643981584,-14.520717530871837,-2.256694321983436,-9.360189933023806,-42.684252850063274,11.93962418498594,-29.74462866507734,-40.68939262143083,,"19455"
"Heston Kjerstad","BAL","OF/DH",503.739990234375,255.819,-0.9846038194259015,-14.336927869114932,-15.499978977252889,-3.665654823754794,-9.029712340000927,-43.51687782954944,12.77060137079154,-29.746276458757897,-40.69162701230464,,"31166"
"Dominic Canzone","SEA","OF",679.8900146484375,242.786,-2.187290684966308,-14.334627422316068,-15.888990189507298,-3.0951535656975024,-8.054473452179359,-43.56053531466654,12.77060137079154,-29.789933943874995,-40.75082610225749,,"26438"
"Donovan Solano",,"1B/2B",721.5499877929688,273.897,-0.17257817772681866,-14.111467074991765,-14.99531589125019,-4.073555510472737,-9.541231440935857,-42.89414809537737,11.93962418498594,-29.954523910391423,-40.97400836314606,,"8623"
"Dylan Moore","SEA","2B/OF",727.7000122070312,214.383,-4.253749468439633,-16.428645194049086,-14.92833713316062,0.6723111845748203,-8.00990611325272,-42.94832672432724,11.93962418498594,-30.008702539341304,-41.047474013311735,,"18042"
"Estevan Florial","CLE","OF",648.6199951171875,250.762,-4.2565231992708945,-15.148326124040018,-15.024333304748966,-0.6996264119137326,-8.65747749136495,-43.786286531338554,12.77060137079154,-30.01568516054702,-41.05694237411528,,"19151"
"A.J. Pollock",,"OF/DH",999,209.286,-1.2499186582369606,-14.77310147014442,-16.350091958706795,-3.310923453364056,-8.244874155103705,-43.928909695555944,12.77060137079154,-30.158308324764395,-41.25033788247356,,"9256"
"Jared Triolo","PIT","3B",558.4500122070312,291.945,-1.5869915226931064,-14.341995106566468,-14.060615572756152,-2.005314020865345,-9.618605517562804,-41.613521740443865,10.379521535884653,-30.234000204559223,-41.35297527417526,,"25807"
"Jordan Diaz","OAK","2B/3B",548.6400146484375,312.784,-2.6594158579297815,-12.946161566688561,-15.319230645732517,-3.863137116813021,-8.416313464195195,-43.20425865135908,11.93962418498594,-30.264634466373135,-41.39451501050906,,"22650"
"D.J. Stewart","NYM","OF",641.719970703125,260.402,-5.093776293130536,-13.345306368445739,-15.150973943591822,-3.8428410148550824,-6.619297610168229,-44.052195230191415,12.77060137079154,-30.281593859399873,-41.41751176881161,,"17766"
"Jesse Winker","WSN","DH",725.97998046875,295.367,-2.5775053665522347,-13.26459980382541,-14.046773883647395,-4.021320989280928,-7.7932311435826485,-41.70343118688861,10.379521535884653,-30.323909651003966,-41.47489153649355,,"13590"
"Emmanuel Rivera","ARI","3B",748.77001953125,239.128,-0.16574936878610538,-13.768199045158495,-15.501614043232534,-3.6410082581474517,-8.65570427324339,-41.73227498856797,10.379521535884653,-30.35275345268332,-41.5140034277447,,"19890"
"Korey Lee","CHW","C",684.4000244140625,186.224,-3.6332262204433,-17.807135680323647,-18.691602015945296,-3.178685345426885,-10.190111197558567,-53.5007604596977,22.117745166372163,-30.383015293325535,-41.55503816489257,,"25543"
"Josh Rojas","SEA","2B/3B",484.3599853515625,316.905,-4.350278857863859,-15.078033291995222,-13.574306774829488,-0.915677031382523,-9.404681409734367,-43.32297736580546,11.93962418498594,-30.383353180819523,-41.55549633677529,,"19734"
"Santiago Espinal","TOR","2B/3B",738.1099853515625,289.875,-1.462261494111531,-14.741825708108658,-14.695337083401652,-2.43961139463625,-10.071101979014715,-43.410137659272806,11.93962418498594,-30.470513474286868,-41.67368477661442,,"19997"
"Alec Burleson","STL","OF/DH",626.0399780273438,226.872,-0.5879615416211815,-14.594845098183743,-16.441291097379008,-3.6805837285329925,-8.975844048666595,-44.28052551438351,12.77060137079154,-30.509924143591974,-41.727125229060036,,"27615"
"Josh Donaldson",,"3B",745.6599731445312,248.324,-3.4933187797517844,-12.99073526087572,-14.973655416207263,-3.8664848555449414,-6.619001502808709,-41.94319581518841,10.379521535884653,-30.563674279303765,-41.800009846908395,,"5038"
"Ceddanne Rafaela","BOS","OF",380.1700134277344,210.121,-0.7255411631965997,-16.2121870308638,-16.24947330622324,-1.5320395303266776,-9.619975687071861,-44.33921671768218,12.77060137079154,-30.56861534689064,-41.80670988250949,,"24262"
"David Fry","CLE","C",749.5700073242188,122.426,-1.2819946526005128,-18.181022750318544,-20.06705734716653,-3.898381228019755,-10.318462236220066,-53.7469182143254,22.117745166372163,-30.629173047953238,-41.88882548726609,,"24934"
"Alex Jackson","TBR","C",750.8099975585938,150.484,-3.3020620109624064,-17.393363592111793,-19.59658556825343,-3.9825938842867155,-9.518280428687898,-53.79288548430225,22.117745166372163,-30.675140317930087,-41.95115662115865,,"17276"
"Xavier Edwards","MIA","2B",564.5499877929688,243.169,0.5858580188087938,-16.673708340587353,-15.663915373800183,-1.0529225889265514,-10.927406286924379,-43.73209457142968,11.93962418498594,-30.792470386443746,-42.11025495816741,,"22266"
"Eduardo Escobar","TOR","2B/3B",724.9099731445312,265.04,-3.2064479867519418,-13.509659658524713,-15.522244375201133,-3.662397831258207,-8.094859314699272,-43.99560916643528,11.93962418498594,-31.055984981449342,-42.467577973265136,,"6153"
"Bobby Dalbec","BOS","1B/2B/3B/SS/DH",730.7899780273438,239.825,-4.675057001073128,-14.041088106493975,-15.600912967977527,-3.1421604753074717,-7.180077474036617,-44.63929602488872,12.523778086147336,-31.115517938741377,-42.54830403626299,,"19966"
"Aledmys Diaz","OAK","3B/SS",739.8300170898438,297.801,-3.173486492767611,-13.618910856116948,-15.579698315965098,-3.7833105452402744,-8.509490864014824,-44.66489707410475,12.523778086147336,-31.141118987957427,-42.583018789331405,,"15937"
"Kyle Farmer","MIN","2B/3B/SS",473.1499938964844,273.564,-2.1153413124478613,-14.749777693775895,-15.390410670660234,-3.3085660895885023,-9.344814374843061,-44.90891014131556,12.523778086147336,-31.385132055168214,-42.91389793815864,,"14813"
"Eric Haase","MIL","C/OF",700.3200073242188,120.82,-1.9780804572555544,-18.452629366056044,-20.16699753597529,-3.7891064739181037,-10.131849382687735,-54.51866321589274,22.117745166372163,-31.40091804952057,-42.93530358021873,,"14111"
"Francisco Mejia","LAA","C",750.260009765625,137.07,-2.04445615283376,-18.285469234616947,-19.918599994914473,-3.994277581988342,-10.345967183883994,-54.588770148237515,22.117745166372163,-31.471024981865348,-43.03036784200718,,"16403"
"Edmundo Sosa","PHI","3B",746.5499877929688,241.143,-1.5434095838741313,-14.682636248903208,-15.5096554545311,-2.4029413625143143,-8.729338587334636,-42.8679812371574,10.379521535884653,-31.488459701272753,-43.05400913787507,,"17022"
"Abraham Toro","OAK","1B/3B/DH",668.9400024414062,307.131,-4.162191657918537,-13.424146460371158,-14.619563764965832,-2.6796981559060673,-8.14162690260893,-43.02722694177054,10.379521535884653,-31.647705405885887,-43.26994463591654,,"19844"
"Joey Wendle","NYM","SS",727.489990234375,300.776,-2.881721959740296,-15.810450454559088,-14.57654785169032,-0.9996858633316508,-11.000889610733955,-45.2692957400553,12.523778086147336,-31.745517653907967,-43.40257701392959,,"13853"
"Raimel Tapia",,"OF",999,223.538,-1.2955645227590062,-17.03850883775069,-15.964959807428947,-0.8981648664525967,-10.45331087368844,-45.650508908079686,12.77060137079154,-31.879907537288148,-43.584808280197855,,"14350"
"Luis Torrens",,"C/OF/DH",999,112.166,-1.4084252766109142,-18.93186762742574,-20.383301541857044,-4.032985067930245,-10.542093526387442,-55.29867304021138,22.117745166372163,-32.18092787383921,-43.99298868576467,,"15905"
"Trevor Larnach","MIN","OF",737.5499877929688,219.744,-2.835250496606401,-14.928160252897014,-16.372833511676063,-3.7709082066984445,-8.105326587499926,-46.01247905537785,12.77060137079154,-32.24187768458631,-44.075635987123164,,"21501"
"Mike Zunino",,"C",999,116.416,-3.107762364196099,-18.25821225932139,-20.281245267483097,-4.020817138844583,-9.72260454014721,-55.39064156999239,22.117745166372163,-32.272896403620216,-44.117697043397605,,"13265"
"Miguel Andujar","OAK","OF/DH",674.6599731445312,224.781,-0.7706517875799503,-15.485078507275798,-17.181177052974395,-3.2706534675275676,-9.3914033194697,-46.09896413482742,12.77060137079154,-32.32836276403587,-44.19290884386656,,"15878"
"Kolten Wong",,"2B",747.8499755859375,229.234,-2.480857698922459,-15.964136540461991,-15.828385727841003,-1.8081034469354635,-9.395547354202037,-45.477030768362944,11.93962418498594,-32.53740658337701,-44.476370060930975,,"12532"
"Stuart Fairchild","CIN","OF",999,209.716,-2.657035696812651,-16.026341872802032,-16.467149405449835,-2.1369817124754213,-9.04981680612827,-46.33732549366821,12.77060137079154,-32.56672412287667,-44.51612433567634,,"20321"
"Jasson Dominguez","NYY","OF",444.7699890136719,172.59,-0.8910296716475736,-16.99981052748173,-17.137729051909368,-2.0575059957042012,-9.318426314773223,-46.4045015615161,12.77060137079154,-32.63390019072456,-44.60721437607925,,"28080"
"Sam Huff","TEX","C/1B/DH",627.3800048828125,89.627,-1.2715746711363363,-19.15791217432591,-21.011862224616337,-4.06169147967053,-10.358335906423058,-55.861376456172174,22.117745166372163,-32.7436312898,-44.756008590573494,,"22209"
"Calvin Mitchell","SDP","OF",999,256.234,-3.0998639846544718,-14.849992244760909,-16.172707044324113,-2.9938178582027257,-9.437895356233225,-46.55427648817545,12.77060137079154,-32.7836751173839,-44.81030759897577,,"22169"
"Ji-Man Choi",,"1B/DH",999,229.91,-2.8671568939169605,-14.305084813497004,-15.788733231703178,-4.052083918095279,-7.840189365899798,-44.853248223112224,10.957028713941792,-32.89621950917043,-44.96291660875244,,"5452"
"Mike Moustakas",,"1B/3B",727.2999877929688,282.41,-5.005587058842595,-12.76435549504063,-15.39030479484426,-3.956185530779534,-7.26553944176453,-44.38197232127154,10.379521535884653,-33.0024507853869,-45.10696510031527,,"4892"
"Lenyn Sosa","CHW","2B",738.77001953125,230.384,-1.7515991260439299,-15.034765909238565,-16.95159993973074,-3.6631042969951553,-8.566039538744887,-45.96710881075329,11.93962418498594,-33.02748462576735,-45.14091072417731,,"22896"
"Austin Hedges","CLE","C",999,189.696,-5.059108356056674,-17.95913826491429,-19.278603007124985,-3.628291395272237,-10.26702630777826,-56.19216733114645,22.117745166372163,-33.07442216477428,-45.204557532654356,,"12976"
"Garrett Stubbs","PHI","C",748.8499755859375,117.967,-2.3058174486144876,-19.448091345521334,-20.244493768702927,-3.32297661573985,-10.919883324616352,-56.24126250319495,22.117745166372163,-33.123517336822786,-45.27113006880834,,"18067"
"Seby Zavala","SEA","C",749.9099731445312,152.595,-4.257679730382004,-18.244181618679672,-19.843945240166864,-3.976597408627013,-9.987346299356437,-56.30975029721199,22.117745166372163,-33.19200513083982,-45.36399879607956,,"18887"
"Brian Anderson",,"3B/OF",750.6199951171875,241.536,-2.592220121650275,-14.574109255883956,-15.527740188502687,-3.6075495356562204,-8.298620088025016,-44.600239189718145,10.379521535884653,-33.220717653833496,-45.402932674815744,,"18289"
"Tucker Barnhart","ARI","C",999,166.649,-3.5350905266861408,-18.272874384405142,-19.538861787234165,-4.01322372128708,-11.078032185243458,-56.438082604855985,22.117745166372163,-33.32033743848382,-45.53801605345701,,"10200"
"Casey Schmitt","SFG","3B/SS",674.5999755859375,227.85,-2.104020352196491,-15.365028431948767,-16.74064209025391,-3.5478833563554084,-9.105347458861962,-46.86292168961654,12.523778086147336,-33.3391436034692,-45.563517015082525,,"27577"
"Evan Longoria",,"3B/DH",999,213.068,-2.5868143250228615,-14.320172957407214,-16.526901709872973,-3.891305279828212,-7.649090485870728,-44.974284758001986,10.379521535884653,-33.59476322211734,-45.91013452540123,,"9368"
"Garrett Hampson","KCR","SS/OF",681.0399780273438,218.823,-1.8515052135362369,-17.441889138980134,-16.16383350634217,-1.1006342057029546,-10.605684294862343,-47.16354635942384,12.523778086147336,-33.6397682732765,-45.97116090071256,,"19262"
"Oscar Colas","CHW","OF",570.97998046875,223.277,-2.717734743890615,-15.819749899643922,-17.030143198433095,-3.346117325408574,-8.736237644094649,-47.64998281147085,12.77060137079154,-33.87938144067931,-46.29607383174649,,"30162"
"Tony Kemp",,"2B/OF",746.1699829101562,277.327,-3.0753961516072374,-16.566302767376563,-14.876439669679252,-1.2760794319770035,-11.062147004272465,-46.85636502491253,11.93962418498594,-33.91674083992658,-46.34673278360072,,"14894"
"Austin Nola",,"C",999,96.951,-0.932523875214665,-19.957629887312578,-21.000541810682,-3.9255721553980556,-11.419171662122903,-57.235439390730214,22.117745166372163,-34.11769422435805,-46.619223456148184,,"15941"
"Jorge Alfaro","CHC","C/DH",750.22998046875,71.708,-0.5512592870797587,-20.16651970123037,-21.65536441729166,-3.8068081448047932,-11.151039779543192,-57.330991329949775,22.117745166372163,-34.213246163577615,-46.748790879233965,,"12180"
"Oswald Peraza","NYY","3B",538.97998046875,218.406,-2.3178359081663733,-16.570720963911562,-15.996839301769235,-1.2094785296872677,-9.559446203732437,-45.65432090726687,10.379521535884653,-34.274799371382215,-46.832256380646555,,"22823"
"Owen Miller","MIL","1B/2B/3B",671.280029296875,203.117,-0.5680160239319755,-16.49655967243944,-17.15044674046369,-2.7854776112225736,-10.268654898255622,-47.2691549463133,11.93962418498594,-34.32953076132736,-46.90647156889931,,"24655"
"Joey Bart","SFG","C",743.280029296875,82.413,-1.4082312947336137,-19.873396117237956,-21.383870925428916,-4.002205787407665,-10.841969035595895,-57.50967316040404,22.117745166372163,-34.39192799403188,-46.99108155918566,,"21524"
"Alexander Canario","CHC","OF/DH",733.1500244140625,180.428,-2.464412823290248,-16.20839208917343,-17.772369295712338,-2.892658807109698,-8.857243507222247,-48.19507652250796,12.77060137079154,-34.424475151716415,-47.03521516217054,,"22842"
"Curt Casali",,"C",999,99.343,-2.249655087009629,-19.53264744149492,-21.018523816497012,-4.00907765149255,-10.743692593630268,-57.553596590124386,22.117745166372163,-34.43585142375221,-47.05064126721918,,"12510"
"Jason Delay","PIT","C",744.469970703125,130.99,-2.48490972320991,-19.347758014013554,-20.60756626449654,-3.8531527128107395,-11.348238348819978,-57.64162506335072,22.117745166372163,-34.52387989697857,-47.17000694966656,,"19806"
"Jakob Marsee","SDP","OF",999,183.477,-2.0957471064820736,-17.25441068015037,-17.340136713869253,-1.7631419147046568,-9.908804678752402,-48.36224109395875,12.77060137079154,-34.59163972316722,-47.26188856023054,,"sa3019868"
"Ali Sanchez","PIT","C",999,84.323,-0.8638345328123962,-19.966178793112693,-21.605067681687462,-3.970770435184463,-11.343115324425028,-57.74896676722204,22.117745166372163,-34.63122160084987,-47.31556116943267,,"18551"
"Kevin Pillar",,"OF",999,180.763,-1.9449063563159068,-16.53011448432077,-17.932023158578954,-3.256577789189309,-8.86202282683501,-48.52564461523996,12.77060137079154,-34.755043244448416,-47.48346201387755,,"12434"
